FID,Relief,Conf_R,Slope_MIN,Slope_MAX,Slope_MEAN,LDfG_MAX,LDfG_MEAN,Depth_MIN,Depth_MAX,Depth_MEAN,prc_pit,pit_no,prc_vall,prc_holl,Area,Perimeter,MBG_Width,MBG_Length,MBG_Orient,MBG_W_L,Area_CH,CH_Score,Dissect,Depth_RAN,PP_Score,LDfG_VAR,QuLDfG_Ran
3851,1.83,0,0.286765158,2.238540173,1.066967013,-162.7632141,-162.7737243,-206.3496094,-206.0447998,-206.1919493,94.46535377,0,7.266565672,0,4091.1,253.7,52.759,96.273,11.5,0.548014500431066,4281.92,0.96,0.77,0.3,0.8,51880.87,0
3852,1.22,0.914413452,0,11.60913372,3.187606643,-228.9048157,-236.5360673,-140.2080078,-105.1559982,-132.349812,4.691601556,2,60.53679427,10.74528098,196431.2,2792,306.456,1094.402,112.4,0.280021418089514,274666.01,0.72,0.22,35.05,0.32,90924,0
3853,1.83,0,0.573517561,4.128516674,1.63058571,-229.20961,-229.6394591,-139.9031982,-138.3791962,-139.3170467,35.53388979,0,63.45337462,0,5856.3,282.1,69.484,106.195,179.7,0.654305758274872,5860.43,1,0.41,1.52,0.93,86812.41,0
3854,1.22,0,0,5.318733215,2.700093892,-149.9616089,-151.7698814,-219.1511993,-213.9696045,-217.1107791,6.884048409,0,26.47710927,36.0088686,28069.8,755.3,146.381,294.96,114.9,0.496274071060483,30650.57,0.92,0.4,5.18,0.62,46989.18,0
3855,1.52,1.523986816,0,15.56493187,4.966701467,0.304779053,-64.3230583,-369.112793,-251.764801,-304.5967236,0.094696863,1,42.75563365,3.030299616,941793.2,12082.9,1293.459,3858.217,125.9,0.335247861900977,2900000,0.32,0.55,117.35,0.08,16724.45,1
3856,1.83,0,0,4.854810238,2.75995472,-222.5040131,-225.0928666,-146.3040009,-139.5984039,-143.7890773,14.29309242,0,28.15306083,29.88555688,34318.4,720.5,166.761,264.724,90.4,0.629942883909279,35171.48,0.98,0.38,6.71,0.83,84153.87,0
3857,2.74,0.609603882,0,3.733602524,1.390259119,-165.2016144,-166.0450319,-203.6063995,-201.1679993,-202.8242204,21.61966757,1,33.11949074,0.459992927,64627.7,1636.5,153.495,698.558,135.2,0.21973121773711,91084.93,0.71,0.33,2.44,0.3,53381.81,0
3858,3.66,1.219192505,0.573494494,3.766323805,2.350430235,-220.6752167,-221.6148028,-148.7424011,-145.9992065,-147.3695429,30.95842023,1,38.48884676,14.22413902,17764.9,481.2,141.734,161.706,56.8,0.876491905062274,17899.5,0.99,0.52,2.74,0.97,82148.05,0
3859,1.83,0,0,1.671616673,0.793417078,-245.3640137,-245.5730225,-123.4440002,-122.834404,-123.3307883,92.91105762,0,2.903470551,0,5119.4,263.5,69.646,82.231,89.3,0.846955527720689,5121.06,1,0.22,0.61,0.93,96455.6,0
3860,1.52,0.609603882,0,4.524717808,2.360555056,-223.1136169,-224.5425362,-145.9992065,-142.6464081,-144.4416459,3.72593762,1,87.55953407,1.86296881,15957.5,528.2,104.646,204.916,108.6,0.510677545921256,17152.68,0.93,0.48,3.35,0.72,83834.88,0
3861,1.83,0,0,1.621757746,0.776116402,-184.0992126,-184.317745,-184.7088013,-184.404007,-184.5707812,1.953709157,0,101.5928762,0,7608.2,322.5,84.194,108.983,166.1,0.772542506629474,7765.23,0.98,0.67,0.3,0.92,62159.34,0
3862,0.61,0,0,2.563169956,1.295282549,-212.4456177,-212.9931231,-156.6672058,-154.8384094,-155.9390685,0,0,101.1330094,0,7936.7,389.5,75.188,150.9,106.3,0.498263750828363,8792.8,0.9,0.42,1.83,0.66,77280.18,0
3863,1.22,0.609603882,0.286756247,8.146285057,2.269200484,-235.3056183,-236.1579225,-133.8072052,-131.0639954,-132.7686241,39.02834923,0,47.39156694,3.716985641,15995.9,483.8,117.99,178.697,89.8,0.660279691321063,16340.82,0.98,0.39,2.74,0.86,90696.09,0
3864,1.52,0,0,3.733642817,1.111752971,-250.8504028,-251.3093061,-117.9576035,-116.1287994,-117.5478148,32.03013696,0,42.52276803,6.074681147,26915.9,634.7,149.808,220.955,56.2,0.678002308162295,28155.08,0.96,0.24,1.83,0.84,100051.58,0
3865,0.91,0,0,1.543922901,0.627220153,-166.1160126,-166.2122634,-202.6920013,-202.387207,-202.6037714,0,0,103.4343942,0,10921.7,438.1,85.486,178.046,133.4,0.480134347303506,11501.66,0.95,0.43,0.3,0.72,53459.11,0
3866,1.52,0,0,2.448649168,1.241619958,-234.3912048,-234.805427,-134.4168091,-133.5023956,-134.1510812,74.06862367,0,10.21636188,0,5819.7,278.2,81.665,93.124,89.9,0.876949014217602,5898.1,0.99,0.33,0.91,0.95,89883.29,0
3867,0.91,0,0,1.62178266,0.819624283,-159.4104156,-159.9871852,-209.3975983,-208.1784058,-208.8864774,0,0,99.90199545,0,9671.2,431.4,84.502,167.256,127.5,0.505225522552255,10686.86,0.9,0.46,1.22,0.65,50619.23,0
3868,2.74,1.524002075,0,8.765044212,2.559131832,-229.20961,-231.633525,-139.9031982,-132.892807,-137.2519427,14.64174967,1,60.21419553,1.83021871,81215.1,1393.1,210.111,582.9,91.8,0.360458054554812,98248.08,0.83,0.38,7.01,0.53,87991.45,0
3869,2.74,0.914398193,0.286760151,3.240967751,2.032430213,-163.0680084,-163.7495307,-206.0447998,-204.2160034,-205.2365683,44.84828595,1,56.34784644,1.149956049,12925.8,411.2,118.237,130.547,89.9,0.9057044589305,12984.46,1,0.47,1.83,0.96,52326.35,0
3870,3.05,1.828796387,0.286774248,8.492400169,2.780750999,-183.7944183,-185.4367141,-185.3184052,-180.7463989,-183.4812506,37.76165942,0,35.48686066,4.094637767,32671.3,705.6,161.973,271.176,82.2,0.597298433489689,33830.39,0.97,0.41,4.57,0.83,62718.55,0
3871,3.05,2.743202209,0.405546486,11.86487007,5.615980059,-245.9736023,-250.4344023,-123.4440002,-110.6424026,-118.5332201,7.764306911,1,42.8724773,5.738835544,44031.7,801.6,188.664,315.927,33.9,0.597175929882536,44622.61,0.99,0.39,12.8,0.86,99498.86,0
3872,4.27,3.962402344,0.286760658,13.57940388,4.320400176,-182.8800049,-186.3474794,-186.5375977,-178.3079987,-182.6369462,19.34485136,1,54.48799798,5.481041215,46102.6,866.3,205.278,332.447,71.7,0.6174758683339,47761.96,0.97,0.48,8.23,0.77,63175.56,0
3873,1.52,0.609603882,0,3.733768463,1.529843725,-224.9424133,-225.7337989,-143.8656006,-141.4272003,-143.1548574,24.34722877,0,39.6769654,4.057871462,32967.4,867.4,143.302,322.522,14.9,0.444316976826387,38903.01,0.85,0.3,2.44,0.55,84526.14,0
3874,0.61,0,0,5.318943501,3.083646047,-240.1824188,-242.4932224,-128.6255951,-123.1391983,-126.4228896,0,0,36.83591466,33.95810882,25825.5,608.3,136.855,234.469,27.2,0.583680571845319,25930.05,1,0.41,5.49,0.88,94552.08,0
3875,1.83,0.609603882,0,5.659376144,1.67451537,-241.4016113,-242.2018759,-127.4064026,-125.5775986,-126.6489415,21.57390972,1,72.91981486,0.862956389,34449.3,910.4,117.932,398.959,0.1,0.295599297170887,36759.89,0.94,0.44,1.83,0.52,94372.99,0
3876,0.91,0,0,3.34053874,1.177854865,-189.5856171,-190.0442649,-179.2223969,-177.3936005,-178.7898747,11.55872893,1,89.5801492,0,15431.6,519.3,119.774,180.038,154.1,0.665270665081816,16794.93,0.92,0.25,1.83,0.72,65047.58,0
3877,3.35,1.828804016,0,8.492464066,4.249505508,-271.2720032,-280.7439343,-97.53600311,-71.93280029,-88.1393642,18.97764954,0,21.86150805,32.09455437,159781.9,1832.8,336.769,659.176,8.1,0.510893903904268,183059.69,0.87,0.37,25.6,0.6,119538.87,0
3878,1.22,0,0,1.671687722,0.907975593,-227.0760193,-227.3678436,-141.7319946,-141.122406,-141.5309601,56.66228249,0,45.7656897,0,6820.5,319.4,69.475,117.792,180,0.589810853029068,6894.75,0.99,0.39,0.61,0.84,85478.96,0
3879,1.52,0.609603882,0.286776125,2.879654884,1.50085677,-248.7168121,-249.2952637,-120.3960037,-118.5671997,-119.5972914,47.68011128,0,29.34160694,2.934160693,20263.6,528.6,154.87,177.988,89.7,0.870114839202643,20651.07,0.98,0.46,1.83,0.91,98781.51,0
3880,1.52,0,0,2.310829878,1.197700848,-226.7712097,-227.1532298,-142.0368042,-141.122406,-141.7360647,79.53252469,0,17.52411561,0,11026.7,392.8,110.532,135.339,33.3,0.816704719260524,11363.21,0.97,0.37,0.91,0.9,85353.51,0
3881,1.22,0,0,2.310829878,0.859173805,-247.4976196,-247.8810719,-121.3104019,-120.3960037,-120.9990457,46.58326276,0,31.41661907,0,13720.8,463.3,108.923,178.968,116.1,0.608617182960082,14017.24,0.98,0.38,0.91,0.81,97894.57,0
3882,0.3,0,0,3.085701942,1.334067509,-281.3304138,-282.0952916,-87.4776001,-85.34400177,-86.77023464,0,0,0,5.117813998,23235.1,575.7,151.111,210.571,115.9,0.717624934107736,23657.91,0.98,0.35,2.13,0.88,120475.14,0
3883,0.91,0,0,2.006623745,0.990450469,-250.5456238,-250.8808899,-118.2623978,-117.6528015,-118.0490406,0,0,89.182547,4.954585944,3000.1,204.3,55.74,70.934,17.1,0.785800885330025,3017.23,0.99,0.42,0.61,0.91,99780.74,0
3884,3.96,2.438400269,0,17.18092728,5.314377048,-186.5376129,-206.8891256,-182.270401,-129.8448029,-161.9836621,4.541550911,5,60.85678221,1.55368847,621855.2,6602.2,496.727,2509.557,99.6,0.197934137379625,1000000,0.62,0.39,52.43,0.18,73923.7,0
3885,0.61,0,0,2.006648779,0.993115961,-163.0680084,-163.593792,-206.0447998,-204.2160034,-205.275182,1.21774351,0,94.98399384,1.217743511,12206.3,458.4,99.621,179.31,142.2,0.555579722268697,13097.13,0.93,0.45,1.83,0.73,52255.12,0
3886,3.66,0.914398193,0,4.128815651,2.202939993,-195.6816101,-199.5356269,-173.1264038,-162.4584045,-169.3451524,25.5674291,0,58.98890504,6.18297305,88949.7,1579.6,307.243,467.443,96.4,0.65728441756535,110143.33,0.81,0.36,10.67,0.45,69979.1,0
3887,5.49,3.04800415,0.405574948,9.876624107,3.649337207,-228.6000061,-231.7961195,-141.122406,-132.2832031,-137.1406831,1.407953666,1,18.5380566,26.75111965,63343.6,1143.3,215.299,435.395,89.9,0.494491209131938,74783.35,0.85,0.46,8.84,0.61,88087.94,0
3888,0.3,0,0,2.183011293,0.776596121,-168.2496185,-168.6400575,-200.5583954,-199.6439972,-200.2132976,13.55044829,1,49.96727806,0.846903019,17551.2,660.9,78.299,293.453,132.6,0.266819558839065,18797.72,0.93,0.42,0.91,0.51,54587.68,0
3889,2.13,0.609603882,0.28677386,2.92205739,1.513143619,-232.867218,-233.6366713,-136.2456055,-134.1119995,-135.2736528,40.96684072,0,55.09333752,1.412649679,21044.3,543.8,141.776,191.889,1.2,0.738843810744753,21446.26,0.98,0.48,2.13,0.9,89183.86,0
3890,1.52,0.609603882,0.286785632,7.947741508,3.474691084,-239.2680054,-242.8819668,-129.8448029,-118.8720016,-126.0026047,0,0,12.02599425,63.90283221,63036.1,1039.9,292.798,324.672,93.7,0.901827074709245,70050.02,0.9,0.35,10.97,0.73,94791.31,0
3891,3.05,0.609603882,0,4.443099499,1.813851678,-196.291214,-197.4338435,-172.5167999,-170.0783997,-171.4610458,53.03773486,0,38.92677788,1.45975417,30547.9,703.9,179.052,240.262,90,0.745236450208522,31969.83,0.96,0.45,2.44,0.78,68871.52,0
3892,0.3,0,0,2.563369513,1.392859209,-184.404007,-184.8916906,-184.7088013,-183.1847992,-184.068723,3.566947186,0,82.03978528,21.40168312,4167.2,241.2,67.879,80.818,179.8,0.83989952733302,4255.74,0.98,0.45,1.52,0.9,62445.86,0
3893,1.52,1.219207764,0,12.91269493,4.179533379,-235.3056183,-238.2687208,-133.8072052,-121.9199982,-130.6209505,0,0,23.26758076,42.79095312,55578.6,1027.9,194.276,413.919,77.7,0.469357531304434,60818.79,0.91,0.27,11.89,0.66,91971.92,0
3894,0.91,0,1.621858954,5.24992609,3.77428124,-198.4248047,-200.2536133,-170.3832092,-166.7256012,-168.6397449,0,0,20.33791154,77.28406387,3654.3,224.2,66.812,70.48,107.3,0.947956867196368,3683.76,0.99,0.49,3.66,0.92,70359.48,0
3895,1.83,0,0,2.006692171,0.843963035,-172.2120056,-172.3263089,-196.9008026,-196.2911987,-196.5515553,48.47672508,0,48.47672505,0,6745.7,326.3,74.449,126.32,137.8,0.589368271057631,6998.65,0.96,0.69,0.61,0.8,56323.78,0
3896,2.74,1.524002075,0.286775947,7.261207581,2.663993167,-196.9008179,-198.3492418,-172.2120056,-168.2496033,-170.5494566,18.94268972,2,53.94548595,2.882583218,36095.7,767.1,159.313,309.168,83.8,0.515295890907209,36897.62,0.98,0.43,3.96,0.77,69352.82,0
3897,1.83,0.30480957,0,2.95004487,1.594848872,-165.5064087,-166.1556371,-203.3016052,-201.7776031,-202.7590573,56.28309858,0,23.11627263,4.020221326,14789.4,446.9,128.874,160.325,134.4,0.803829720879464,14972.33,0.99,0.38,1.52,0.93,53432.93,0
3898,13.11,9.753601074,0.286764532,22.6052475,5.043505896,-176.174408,-187.2620884,-193.5480042,-161.8488007,-181.6751316,12.26574208,1,45.77607011,18.27836075,185411.8,2314.2,526.595,723.3,31.7,0.728045071201438,252869.4,0.73,0.38,31.7,0.44,63636.16,0
3899,2.44,0.609603882,0,6.908642769,2.457953778,-240.7920074,-242.5055832,-128.0160065,-120.700798,-126.3795608,42.64633356,0,26.38550134,8.897436498,48447.7,1066.2,175.57,426.704,5.5,0.411456185083805,54748.9,0.88,0.23,7.32,0.54,94559.68,0
3900,1.52,0,0,1.74391377,0.906124166,-237.7440186,-237.7440186,-131.3688049,-131.0639954,-131.2036997,46.5574454,0,33.8599603,0,3511.9,215.5,57.648,69.794,179.7,0.825973579390779,3511.91,1,0.81,0.3,0.95,91653.94,0
3901,0.61,0.609603882,0,18.40682411,5.778279842,-147.5232086,-162.0501274,-221.5895996,-188.9759979,-206.8647348,1.295295841,1,53.49571824,2.892827379,344264.4,4535.6,421.911,1934.87,148.8,0.218056510256503,566389.84,0.61,0.45,32.61,0.21,51551.76,0
3902,0.3,0,0,2.006686926,0.802392261,-168.5544128,-168.7378813,-200.2536011,-199.9488068,-200.1263568,11.44080419,1,71.50502623,0,15590.7,621.5,84.394,263.613,129.3,0.320143543755429,18419.05,0.85,0.62,0.3,0.51,54633.4,0
3903,1.52,0.30480957,0,3.34073019,1.781283621,-165.5064087,-166.5913301,-203.3016052,-200.863205,-202.3253891,32.82569824,0,49.58775692,5.587352893,21282.6,539.2,162.298,179.459,64,0.904373700956765,21836.28,0.97,0.42,2.44,0.92,53634.54,0
3904,0.61,0.304794312,0,4.614310265,2.231863433,-228.2952118,-229.613266,-140.8175964,-137.1600037,-139.330672,0,0,0,12.44348402,10750.8,386.2,107.806,121.792,101.4,0.885164871255912,11058.73,0.97,0.42,3.66,0.91,86796.98,0
3905,2.13,0,0,8.407835007,1.996275106,-238.0488129,-239.0293323,-131.0639954,-127.4064026,-129.8657671,0.534361912,0,67.86396282,1.068723825,27816.6,701.9,178.619,217.67,45.4,0.820595396701429,31984.56,0.87,0.34,3.66,0.71,92433.83,0
3906,3.35,0,0,2.950065136,0.933052969,-160.9344177,-161.5880781,-207.8735962,-206.6544037,-207.2933809,12.29103428,0,82.34992966,0,12093.5,495.5,91.414,190.396,150.6,0.480125632891447,13494.94,0.9,0.52,1.22,0.62,51342.16,0
3907,2.13,0.304794312,0,2.183073044,0.879139422,-166.4208069,-166.5620597,-202.6920013,-201.7776031,-202.3054277,82.59143072,0,4.858319453,0,12238.1,406.7,105.882,142.54,90.1,0.742823067209205,12333.4,0.99,0.47,0.91,0.93,53620.99,0
3908,15.54,6.096008301,0.286794454,11.9958868,4.616347065,-229.5144196,-242.3437689,-139.5984039,-111.5568008,-126.5718829,6.553765632,2,47.24708164,9.552220496,347008.7,4796.3,646.271,1316.928,117,0.490741331340817,602037.11,0.58,0.47,28.04,0.19,94460.19,0
3909,3.05,0.30480957,0,8.3745327,3.237025342,-236.8296051,-239.5452082,-131.9784088,-125.2728043,-129.3502208,1.874839662,1,52.87047849,11.99897384,39641.1,804.9,211.869,282.064,107.2,0.751138039593851,41506.64,0.96,0.4,6.71,0.77,92747.78,0
3910,1.22,0.304794312,0,8.669683456,2.902872835,-193.8528137,-195.1077978,-174.9552002,-170.3832092,-173.7964687,48.65529637,0,22.51815369,6.835868085,36965.4,884.3,125.754,371.23,137.9,0.338749562265981,39808.53,0.93,0.26,4.57,0.6,67656.07,0
3911,7.01,3.047996521,0.286783189,7.1553092,2.904631944,-242.3160095,-246.7681216,-126.7967987,-115.2144012,-122.1348828,16.15446355,1,34.87552411,16.00348726,98453.5,1391.4,235.547,556.283,47.9,0.423430160547779,110254.44,0.89,0.41,11.58,0.64,97199.36,0
3912,11.58,2.438400269,0,13.19500732,3.630005741,-224.3328094,-229.7988674,-144.7799988,-128.9304047,-139.0808307,18.89048006,1,31.77603931,3.440319217,237631.4,2633.9,507.344,875.178,103.5,0.579703785972682,358156.65,0.66,0.36,15.85,0.43,86906.37,0
3913,0.3,0,0.28678295,23.7302475,10.43158015,-202.9968109,-211.2227832,-166.1159973,-133.8072052,-157.7110213,0,0,23.99189413,7.19756824,37172.9,765.5,212.539,260.58,63.2,0.815638191726149,39455.52,0.94,0.26,32.31,0.8,76299.03,0
3914,3.05,0.914398193,0.40556857,3.241236687,1.573430426,-236.2200165,-237.216054,-132.892807,-130.4544067,-131.6917455,34.64296511,1,40.11290697,1.823313953,24456.8,646.6,132.684,237.936,163.6,0.557645753479927,26661.46,0.92,0.51,2.44,0.74,91334.54,0
3915,5.79,1.524002075,0,4.099235535,2.030425289,-234.0864105,-235.5158611,-134.7216034,-131.6735992,-133.3966558,48.95740364,0,31.00635563,0.815956728,36433.7,750.1,161.413,293.377,120.6,0.550189687671494,37369.61,0.97,0.45,3.05,0.82,90309.78,0
3916,3.05,0.304794312,0.405574054,2.563478231,1.274944394,-161.5440063,-162.0184389,-207.5688019,-206.0447998,-206.8796902,48.51876496,0,31.19063462,2.599219552,17156.1,499.1,137.851,167.997,76.5,0.820556319458085,17939.91,0.96,0.48,1.52,0.87,51537.37,0
3917,0.3,0,0.28678295,17.02865601,7.270728533,-188.061615,-195.0380094,-180.7463989,-158.4960022,-173.8817238,0,0,19.12613727,19.90679593,38081,889.7,188.039,308.718,40.3,0.609096327392637,46005.62,0.83,0.31,22.25,0.61,67619.77,0
3918,1.83,0,0,1.743985415,0.757407377,-167.0304108,-167.2045789,-201.7776031,-201.4728088,-201.6556854,83.26512467,0,11.48484478,0,5177,268.7,69.609,92.562,90.6,0.75202566928113,5191.95,1,0.6,0.3,0.9,53918.97,0
3919,0.3,0.30480957,0,5.659818172,2.496635586,-239.2680054,-242.0863084,-129.5400085,-122.5296021,-126.8180053,0,0,58.09198506,24.68909365,51174.5,977.1,210.391,359.512,149.7,0.585212732815594,57257.1,0.89,0.39,7.01,0.68,94302,0
3920,2.13,0,0,1.621945262,0.784195183,-161.5440063,-161.732698,-207.2640076,-206.959198,-207.1478896,87.4988572,0,4.60520301,0,6455.4,289.2,81.837,93.914,0.8,0.871403624592712,6458.31,1,0.57,0.3,0.97,51407.72,0
3921,3.35,0,0,4.658433914,2.278325124,-236.5248108,-238.2969672,-132.2832031,-127.4064026,-130.6324275,9.787286051,0,86.3060679,0.889753278,16705.9,558.5,97.606,226.058,110.6,0.431774146457989,18061.87,0.92,0.35,4.88,0.67,91989.05,0
3922,0.61,0.609603882,0.286801189,15.73926544,5.932532521,-180.7464142,-186.6936235,-188.6712036,-170.9927979,-182.2321214,0,0,46.40953741,16.33805144,62775.3,1132.6,182.218,476.255,97.1,0.382605956892841,67011.11,0.94,0.37,17.68,0.62,63349.68,0
3923,0.3,0,0,1.433702946,0.840004413,-192.633606,-192.985304,-176.174408,-175.5648041,-175.9282185,0,0,93.5471893,4.067269099,3654.6,229.2,62.332,78.977,161.5,0.789242437671727,3798.15,0.96,0.48,0.61,0.88,66556.42,0
3924,3.66,0.609596252,0,5.440341949,1.575920837,-245.6688232,-246.2192088,-123.4440002,-120.3960037,-122.7006398,46.39206691,0,26.82041368,2.899504182,20505.8,541.6,130.094,191.309,90.1,0.680020281324977,20910.74,0.98,0.25,3.05,0.88,96857.4,0
3925,3.05,0.30480957,0,2.448945522,0.802455563,-166.7256165,-166.9905323,-202.387207,-201.1679993,-201.8488161,56.89525061,0,36.03365872,0.948254176,15675.3,484.2,112.648,180.91,123.8,0.622674257918302,16225.54,0.97,0.48,1.22,0.84,53819.61,0
3926,0.91,0.914398193,0,18.02299309,5.004144981,-216.1032104,-227.9681232,-153.0095978,-118.5671997,-140.9351755,3.671589201,2,55.4868918,11.33603166,323873.8,3738.9,624.596,1191.935,92.6,0.524018507720639,536162.55,0.6,0.35,34.44,0.29,85830.32,0
3927,2.74,0.914398193,0.405599505,5.319452763,2.183451259,-187.7568054,-188.8223744,-181.3560028,-178.6128082,-180.1268895,43.95920395,0,31.17107189,3.996291269,18597.4,576.7,113.259,235.167,155.1,0.481610940310503,19954.07,0.93,0.47,2.74,0.7,64425.8,0
3928,3.05,1.828796387,0.286791474,8.788801193,3.061181206,-236.8296051,-238.6391364,-132.2832031,-127.7112045,-130.2893521,32.88395434,1,47.72183618,4.411262166,37065.5,937.1,136.353,400.642,96.7,0.340336260302215,41405.35,0.9,0.45,4.57,0.53,92196.73,0
3929,2.44,0.30480957,0,6.659166813,1.723384914,-236.2200165,-237.5391252,-132.892807,-129.235199,-131.3409782,18.40958182,2,69.872731,1.673598346,35526.2,822.9,143.847,324.669,75.9,0.443057390757972,38781.9,0.92,0.44,3.66,0.66,91529.92,0
3930,0.91,0.914398193,0,23.05861473,5.500053303,-173.1264191,-187.8877913,-195.6815948,-116.7384033,-181.0101175,5.704735389,1,51.8612308,8.067302569,257952.4,3948.9,449.631,1402.854,119.7,0.320511614180806,474306.79,0.54,0.19,78.94,0.21,63952.23,0
3931,1.52,0,0,2.311003923,0.971065979,-160.3248138,-160.8827206,-208.4832001,-206.959198,-207.9752018,26.3066783,0,61.38224937,1.753778554,25426.5,663.5,131.367,268.25,11.5,0.489718546132339,26907.42,0.94,0.36,1.52,0.73,51023,0
3932,1.83,0,0,4.872288704,2.24016703,-251.460022,-253.2250991,-117.3479996,-112.1664047,-115.6276894,0,0,34.60343812,44.24701923,26203,607.2,170.116,193.943,14.1,0.877144315597882,26893.38,0.97,0.34,5.18,0.9,101267.21,0
3933,3.35,3.04800415,0,9.809160233,3.630619829,-194.157608,-204.4993601,-174.9552002,-135.3312073,-164.4081961,7.928660144,3,17.22958839,18.14443379,292458.8,4717.8,770.388,1284.468,86.7,0.599772045702968,737040.66,0.4,0.27,39.62,0.17,72629.91,0
3934,6.1,0.609603882,0,5.724084377,1.617544224,-232.5624084,-234.1954825,-136.5503998,-131.6735992,-134.6730431,21.95809313,0,69.82180176,0.493440295,60247,1029.6,190.692,417.798,144.3,0.456421524277282,64155.34,0.94,0.39,4.88,0.72,89517.94,0
3935,1.52,0,0,1.462080598,0.805566144,-170.9928131,-170.9928131,-198.1199951,-197.8152008,-197.9558751,84.61713036,0,12.08816148,0,3688.9,221.7,57.61,70.01,179.9,0.822882445364948,3688.93,1,0.8,0.3,0.95,55692.61,0
3936,2.44,0.304801941,0.286797196,6.007632256,1.907928196,-246.8880157,-247.933321,-122.2248001,-118.5671997,-120.9684776,24.38791748,0,57.7608572,14.11932065,23160.5,604.8,141.785,233.743,64,0.606585010032386,23957.8,0.97,0.35,3.66,0.8,97927.26,0
3937,6.4,0.914398193,0,4.855556488,1.676192848,-232.2576141,-233.5368175,-136.8551941,-133.1976013,-135.3243827,38.56966612,0,36.5396837,3.834411252,65900.7,1177.8,184.401,483.062,84.1,0.38173360769425,73118.67,0.9,0.43,3.66,0.6,89124.23,0
3938,0.61,0.304794312,0,3.340919495,1.318854048,-239.2680054,-239.6927857,-129.8448029,-128.3208008,-129.1898075,0,0,93.17644701,4.333788233,13719.3,445.4,111.467,163.986,68.2,0.679734855414487,14150.17,0.97,0.46,1.52,0.87,92837.69,0
3939,0.3,0,0,3.734184504,1.816903516,-238.9632111,-240.2437024,-129.8448029,-124.6632004,-128.6206332,0,0,0,83.12146938,27717.8,685.3,182.123,232.812,56,0.782274968644228,30685.12,0.9,0.24,5.18,0.74,93173.72,0
